start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,5/15/2022,India,"It only affected one city, county, or village","Turkwangam area, Shopian, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,Crossfire between CRPF and suspected terrorists,Other,https://jkhome.nic.in/pdf/34(TSTS)of2022.pdf,Ended,5/16/2022,2,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/34(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Turkwangam area of Shopian from 15:00 on May 15 to 18:20 on May 16.,,APAC
Actual,5/17/2022,Tajikistan,"It affected more than one city in the same state, province, or region",Gorno-Badakhshan Autonomous Oblast (GBAO),Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,Escalating violent protests,News media article,"https://thediplomat.com/2022/05/internet-severed-again-in-tajikistans-gbao/, https://thediplomat.com/2022/06/tajikistan-lifts-internet-block-on-gbao-whats-next/",Ended,6/25/2022,40,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,Ethnic minorities,Pamiri minority,No,,"Violent protests escalated in Khorugh again, prompting Tajik authorities to suspend internet access in GBAO starting May 17. Services returned unexpectedly on Jun. 25.",https://www.accessnow.org/central-asia-internet-shutdowns-harm-rights/,EECA
Actual,5/23/2022,Myanmar,"It only affected one city, county, or village","Monywa, Sagaing",Shutdown,"Broadband, Mobile",Full network,Military,Military junta,Conflict,Targeted disruptions in an active conflict zone,CSO KIO partners,https://progressivevoicemyanmar.org/wp-content/uploads/2022/06/Internet-Shutdown-Athan-May-2022-Eng.pdf,Unknown,,,Unknown,,No,,,,,No,No,No,No,No,,No,Yes,,No,,,No,Yes,Yes,,,No,,The junta imposed a full shutdown on May 23 at 11:48pm local time until approximately 1:00pm local time on May 24 in Monywa. Phone lines were also disconnected.,https://www.accessnow.org/myanmar-shutdowns-hide-atrocities/,APAC
Actual,5/24/2022,Myanmar,"It affected more than one city in the same state, province, or region","Dawei, Launglong, and Thayetchaung townships, Tanintharyi Region",Shutdown,Mobile,Full network,Military,Military junta,Conflict,Deliberate infrastructure attacks or targeted disruptions in an active conflict zone,CSO KIO partners,https://www.bnionline.net/en/news/mobile-network-and-internet-cut-some-townships-tanintharyi; https://athanmyanmar.org/my-mm/%E1%81%82%E1%81%80%E1%81%82%E1%81%84-%E1%80%81%E1%80%AF%E1%80%94%E1%80%BE%E1%80%85%E1%80%BA%E1%81%8A-%E1%80%96%E1%80%B1%E1%80%96%E1%80%B1%E1%80%AC%E1%80%BA%E1%80%9D%E1%80%AB%E1%80%9B%E1%80%AE%E1%80%9C/,Ongoing,,,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Yes,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet and phone lines were disconnected by the junta in multiple townships in Tanintharyi Region starting May 24, 2022 alongside severe fighting. The shutdowns are ongoing as of Mar. 2024.",,APAC
Actual,5/25/2022,India,"It affected more than one city in the same state, province, or region","Srinagar, Ganderbal, Budgam, Anantnag, Kulgam, Shopian, Pulwama, and Awantipora Districts, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Information control,"The authorities suspended mobile internet in an attempt to stop the spread of rumors surrounding the sentencing of separatist leader, Yasin Malik",Other,https://jkhome.nic.in/pdf/35(TSTS)of2022.pdf,Ended,5/25/2022,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/35(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,No,Unknown,,,No,,Mobile internet was suspended in multiple districts from 17:00 to 22:00 on May 25.,,APAC
Actual,5/25/2022,India,"It only affected one city, county, or village","Konaseema, Andhra Pradesh",Shutdown,Mobile,Full network,Unknown,,Protests,"Violent protests took place over the proposed renaming of a district, prompting authorities to suspend internet access",CSO KIO partners,"https://sflc.in/7-day-long-internet-shutdown-andhra-pradesh-violation-supreme-court-india-guidelines-rti-response, https://www.medianama.com/2022/05/223-internet-shutdown-konaseema-andhra-pradesh/",Ended,6/1/2022,8,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Eluru Range DIG G. Pala Raju on Monday said the suspension of Internet services would continue for two more days in Konaseema district to check spread of fake information on police action against the protesters and prevent fresh protests against the proposal of renaming Konaseema district as Dr. B.R. Ambedkar district.,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in the Konaseema district of Andhra Pradesh between May 25 and Jun. 1.,,APAC
Actual,5/25/2022,Pakistan,"It affected locations in more than one state, province, or region","Nationwide traffic drop (CF reported), several areas of Rawalpindi, including Shamsabad and Faizabad, cities including Lahore, Karachi, Islamabad (various cities in Punjab) ",Shutdown,"Broadband, Mobile",Full network,Executive government,Authorities under Prime Minister Shehbaz Sharif and the Pakistan Telecommunication Authority (PTA),Protests,The internet was disrupted across the country ahead of former PM Imran Khan's Azadi March and related protests.,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1529481339472429062, https://digitalrightsmonitor.pk/internet-outage-reported-across-pakistan-as-ptis-azadi-march-gains-momentum/, https://gulfnews.com/world/asia/pakistan/pakistan-protesters-clash-with-police-as-imran-leads-march-1.88134610",Ended,5/25/2022,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Pakistan: Jazz (Global Telecom), Cybernet",No,,,No,Yes,Unknown,PTI followers who are organizing protests,,No,,Former PM Imran Khan's march to Islamabad spurred widespread protests and subsequent shutdowns across the country for approximately 2 hours. The Pakistan Telecommunication Authority (PTA) offered no statement.,,APAC
Actual,5/26/2022,India,"It only affected one city, county, or village","Srinagar, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,Mobile internet was shutdown to attempt to quell misuse of services by separatists following the sentencing to life imprisonment of Yasin Malik,Other,https://jkhome.nic.in/pdf/36(TSTS)of2022.pdf,Ended,5/26/2022,1,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/36(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Srinagar from 07:30 to 21:40 on May 26.,,APAC
Actual,5/27/2022,India,"It only affected one city, county, or village","Srinagar, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,Mobile internet was shutdown to attempt to quell misuse of services by separatists following the sentencing to life imprisonment of Yasin Malik,Other,https://jkhome.nic.in/pdf/37(TSTS)of2022.pdf,Ended,5/27/2022,1,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/37(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Srinagar from 11:30 to 20:00 on May 27.,,APAC
Actual,5/28/2022,India,"It only affected one city, county, or village","Anantnag, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/38(TSTS)of2022.pdf,Ended,5/29/2022,2,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/38(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Anantnag from 16:15 on May 28 to 10:00 on May 29.,,APAC
Actual,5/30/2022,Syrian Arab Republic,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,Ministry of Education,Exam cheating,Middle and high school exams,CSO KIO partners,https://twitter.com/DougMadory/status/1532345447603478528; https://twitter.com/gatech_ioda/status/1532333849199398913; https://blog.cloudflare.com/syria-sudan-algeria-exam-internet-shutdown/; https://ioda.inetintel.cc.gatech.edu/country/SY?from=1659240000&until=1660276799; https://pulse.internetsociety.org/blog/exam-season-2022-syria,Ended,8/9/2022,72,School exams,To ensure the conduct of the exam process and to prevent intrusions and electronic assaults on secondary school exams in its various branches for the first session of 2022,No,,,,,No,No,No,No,No,,No,No,Syrian Telecom,Yes,https://www.syria.tv/%D9%85%D9%88%D8%A7%D8%B9%D9%8A%D8%AF-%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D9%81%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D8%A8%D8%A7%D9%84%D8%AA%D8%B2%D8%A7%D9%85%D9%86-%D9%85%D8%B9-%D8%A8%D8%AF%D8%A1-%D8%A7%D9%84%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA,The company said in a statement that the internet shutdown comes at the request of the “Ministry of Education” to ensure the conduct of the exam process and to prevent intrusions and electronic assaults on secondary school exams in its various branches for the first session of 2022.,No,No,No,,,Yes,,"Syrian authorities went back on their promises to stop internet shutdowns during exams by cutting off access 8 times during exam periods in 2022: May 30, Jun. 2, Jun. 6, Jun. 12, Aug. 1, Aug. 4, Aug. 7, Aug. 9.",https://www.accessnow.org/empty-promises-shutdowns-exams/ ,MENA
Actual,5/30/2022,Ukraine,"It affected more than one city in the same state, province, or region","Kherson, Melitopol","Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"In the occupied city of Kherson, Russian authorities shut down the internet in order to route service through Russian networks",CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1536334929377771520/photo/1, https://ioda.inetintel.cc.gatech.edu/region/4378?from=1653627600&until=1659243599; https://novayagazeta.eu/articles/2022/06/06/driannaia-sviaz?utm_source=tg.me&utm_medium=social&utm_campaign=-zhiteley-okkupirovannogo-yuga-ukrainy-li",Ended,6/2/2022,4,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,"Russian authorities instituted a shutdown in Kherson on May 30 as they once again re-routed Khersontelecom from Ukrainian upstream providers to Russian-controlled providers. People were forced to buy Russian SIM cards, and newly-routed internet traffic was at reduced levels for months following this final re-routing of service.",https://www.accessnow.org/who-is-shutting-down-the-internet-in-ukraine/,EECA
Actual,5/30/2022,Ukraine,"It affected more than one city in the same state, province, or region","Melitopol, Kherson ",Shutdown,"Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"After a car bombing in Russian-occupied Melitopol, internet access was virtually removed for weeks",CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1532397342309208065/photo/1, https://ioda.inetintel.cc.gatech.edu/asn/39772?from=1653541200&until=1659157199, https://www.reuters.com/world/europe/bomb-hits-russian-occupied-ukraine-city-melitopol-russian-ukraine-officials-2022-05-30/",Ended,7/20/2022,52,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"After a car bomb exploded in Russian-occupied Melitopol on May 30, internet access was essentially gone in the city until Jul. 20.",,EECA
Actual,6/9/2022,India,"It only affected one city, county, or village","Amer area, Jaipur, Rajasthan",Shutdown,"Broadband, Mobile",Full network,State government,Jaipur Divisional Commissioner Vikas Sitaramji Bhale,Elections,The security of the MLAs (Member of the Legislative Assembly) who were visiting Jaipur prompted officials to cutoff internet access to the area,CSO KIO partners,"https://www.business-standard.com/article/politics/rajasthan-govt-suspends-internet-services-in-amer-amid-threat-to-mla-122060901298_1.html, https://www.ndtv.com/india-news/internet-suspended-in-jaipurs-amer-area-ahead-of-rajya-sabha-polls-3054315, https://twitter.com/NetShutdowns/status/1535233401820573696",Ended,6/10/2022,2,Precautionary measure,,Yes,No,The official notification however mentions that voice calls and broadband services in the area have not been suspended.,"https://twitter.com/NetShutdowns/status/1535233410989318145, https://www.business-standard.com/article/politics/rajasthan-govt-suspends-internet-services-in-amer-amid-threat-to-mla-122060901298_1.html","According to the orders issued by Jaipur Divisional Commissioner Vikas Sitaramji Bhale, ""In view of the security of the Congress MLAs and the Independent MLAs supported by the party who are staying at Hotel Leela in Amer, the administration has issued an order to suspend internet services in the Amer area. As per official sources, there is threat to the esteemed guests staying in Amer.""",No,No,No,No,No,,Yes,Unknown,,Unknown,,,Yes,No,No,,,No,,Internet services were suspended between 19:00 on Jun. 9 and 12:00 on Jun. 10.,,APAC
Actual,6/9/2022,India,"It affected more than one city in the same state, province, or region","Doda, Ramban, and Kishtwar Districts, Jammu & Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/39(TSTS)of2022.pdf; https://www.greaterkashmir.com/todays-paper/front-page/internet-services-restored-in-ramban,Ended,6/13/2022,5,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/39(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet was suspended in Doda, Ramban, and Kishtwar starting at 23:00 on Jun. 9. Access was restored in Ramban on Jun. 13 but it's unclear when it returned to Doda and Kishtwar.",,APAC
Actual,6/10/2022,India,"It only affected one city, county, or village","Srinagar, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/41(TSTS)of2022.pdf,Ended,6/10/2022,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/41(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Srinagar from 10:00 to 19:15 on Jun. 10.,,APAC
Actual,6/10/2022,India,"It affected more than one city in the same state, province, or region","Rajouri and Poonch Districts, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/40(TSTS)of2022.pdf,Ended,6/11/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/40(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Rajouri and Poonch from 23:00 on Jun. 10 to 23:00 on Jun. 11.,,APAC
Actual,6/10/2022,India,"It only affected one city, county, or village","Ranchi, Jharkhand",Shutdown,Mobile,Full network,Local government,,Protests,Violent protests sparked a curfew and internet shutdown after controversial remarks were made by a BJP (political party) leader,CSO KIO partners,"https://indianexpress.com/article/india/prophet-row-security-bolstered-violence-ranchi-internet-restored-nupur-sharma-naveen-jindal-bjp-7965665/, https://www.business-standard.com/article/current-affairs/prophet-row-internet-services-suspended-in-ranchi-in-wake-of-protests-122061001314_1.html",Ended,6/12/2022,3,Precautionary measure,,Yes,No,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended for nearly 33 hours in Ranchi from around on 19:00 on Jun. 10 to 04:00 on Jun. 12,,APAC
Actual,6/10/2022,India,"It only affected one city, county, or village","Howrah, West Bengal",Shutdown,Mobile,Full network,State government,"Government of West Bengal, Home & Hill Affairs Department",Protests,Controversial comments about Prophet Muhammad by now suspended political leaders prompted mass protests and an internet shutdown,CSO KIO partners,https://www.livemint.com/news/india/prophet-row-internet-suspended-in-west-bengal-s-howrah-till-13-june-details-here-11654875411802.html,Ended,6/13/2022,4,Fake news/ Hate speech/ Incendiary content/ Promoting violence,To prevent the spread of rumors and promotion of protests,Yes,Yes,Government order,https://twitter.com/ANI/status/1535283995310960640/photo/1,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"Internet services were suspended in Howrah, West Bengal from 19:00 on Jun. 10 to 06:00 on Jun. 13.",,APAC
Actual,6/11/2022,India,"It only affected one city, county, or village","Beldanga area, Murshidabad, West Bengal",Shutdown,Mobile,Full network,State government,"Government of West Bengal, Home & Hill Affairs Department",Protests,Controversial comments about Prophet Muhammad by now suspended political leaders prompted mass protests and an internet shutdown,CSO KIO partners,https://www.timesnownews.com/india/west-bengal-internet-suspended-in-murshidabad-till-june-14-amid-violence-in-howrah-article-92149143,Ended,6/14/2022,4,Fake news/ Hate speech/ Incendiary content/ Promoting violence,"The suspension of internet services will remain in effect till 6 am on June 14, to stop rumours and prevent unlawful activities.",Yes,Yes,Government order,https://twitter.com/ANI/status/1535599677306830849/photo/1,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Internet service was suspended in the Beldanga area of Murshidabad, West Bengal, from 16:00 on Jun. 11 to 06:00 on Jun. 14.",,APAC
Actual,6/11/2022,Sudan,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Full network,Executive government,The Attorney General on behalf of the Ministry of Education,Exam cheating,,CSO KIO partners,https://twitter.com/CloudflareRadar/status/1539594610640560128/photo/1,Ended,6/22/2022,12,School exams,To curb cheating during national exams,Yes,Unknown,,,,No,No,No,No,No,,No,No,"Sudan: MTN, Sudan: Sudani (Sudatel), Sudan: Zain",Yes,https://twitter.com/ZainSudan/status/1535279099194884097?t=q4CrPwazPmUoVH0UOpbT-Q&s=19,"""Dear subscribers, In implementation of the decision of the Attorney General, the internet service will be suspended during the sessions of the Sudanese certificate exams. We wish the best of luck to the examinees.""",No,No,No,,,Yes,,"As in previous years, the ministry of education via the Attorney General directed the telcos to shutdown the internet during national exams. The internet was completely suspended between 8:00am - 11:00am local time on all 11 exam days between Jun. 11 and Jun. 22.",https://www.accessnow.org/empty-promises-shutdowns-exams/,MENA
Actual,6/13/2022,Algeria,"It affected locations in more than one state, province, or region",Nationwide,Throttle,"Broadband, Mobile",Service-based,Executive government,,Exam cheating,,CSO KIO partners,https://blog.cloudflare.com/syria-sudan-algeria-exam-internet-shutdown/,Ended,6/13/2022,1,School exams,,No,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,,No,No,,No,,,No,No,No,,,No,,"Baccalaureate exams were held in Algeria from Jun. 12-16. Despite previous promises not to shut down the internet on exam days, there was reported content blocking of websites and applications and country-wide drops in traffic during exam times on Jun. 13.",https://www.accessnow.org/empty-promises-shutdowns-exams/,MENA
Actual,6/13/2022,India,"It only affected one city, county, or village","Nakashipara area, Nadia, West Bengal",Shutdown,"Broadband, Mobile",Full network,State government,"Government of West Bengal, Home & Hill Affairs Department",Protests,,Other,http://home.wb.gov.in/notice/Temporary-suspension-of-Internet-in-Nadia-district-Nakashipara-I-Block-1655884743.pdf,Ended,6/16/2022,4,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,http://home.wb.gov.in/notice/Temporary-suspension-of-Internet-in-Nadia-district-Nakashipara-I-Block-1655884743.pdf,,No,No,No,No,No,,No,No,"India: Airtel (Bharti Airtel), India: BSNL, India: MTNL, India: Vodafone Idea, MTS/ Vodafone / IDEA / Reliance Jio/Aircel/Tata TeleServices/BSNL/ M/s. Alliance Broadband/M/s Digicable/M/s Manthan Broadband Services Pvt .Ltd/ M/s Hathway Cable & Datacom Ltd./ M/s SitiCable/GTPL- KCBPL/ Mis Tata Sky/M/s DishTV/ M/s Bharati AirtalLtd./M/s Reliance Communications/M/s Wish Net/ M/s Wireless Net Zone/ M/s Sinet/ M/s Siti Broadband/M/s Amar Cable /M/s Dishnet Wireless Ltd./",Unknown,,,No,Unknown,Unknown,,,No,,"Internet service was suspended in the Nakashipara area of Nadia, West Bengal, from 20:00 on Jun. 13 to 06:00 on Jun. 16.",,APAC
Actual,6/14/2022,India,"It only affected one city, county, or village","Beldanga area, Murshidabad, West Bengal",Shutdown,"Broadband, Mobile",Full network,State government,"Government of West Bengal, Home & Hill Affairs Department",Protests,,Other,http://home.wb.gov.in/notice/Temporary-Suspension-of-Internet-in-Beldanga-I-2-Block-in-MSD-14-6-1655883326.pdf,Ended,6/18/2022,5,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,http://home.wb.gov.in/notice/Temporary-Suspension-of-Internet-in-Beldanga-I-2-Block-in-MSD-14-6-1655883326.pdf,,No,No,No,No,No,,No,No,"India: Airtel (Bharti Airtel), India: BSNL, India: MTNL, India: Vodafone Idea, MTS/ Vodafone / IDEA / Reliance Jio/Aircel/Tata TeleServices/BSNL/ Mis. Alliance Broadband/Mis Digicable/M/s Manthan Broadband Services Pvt .Ltd/ Mis Hathway Cable & Datacom Ltd./ Ms SitiCable/GTPL- KCBPL/ Mis Tata Sky/M/s DishTV/ Ms Bharati AirtalLtd./M/s Reliance Communications/M/s Wish Net/ Mis Wireless Net Zone/ Mis Sinet/ Mis Siti Broadband/Ms Amar Cable /M/s Dishnct Wireless Ltd./ ",Unknown,,,No,Yes,Unknown,,,No,,"Internet service was suspended in the Beldanga area of Murshidabad, West Bengal, from 15:00 on Jun. 14 to 24:00 on Jun. 17.",,APAC
Actual,6/16/2022,India,"It only affected one city, county, or village","Hangalgund and Kokernag areas, Anantnag, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/42(TSTS)of2022.pdf,Ended,6/17/2022,2,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/42(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Hangalgund and Kokernag areas of Anantnag from 16:30 on Jun. 16 to 16:30 on Jun. 17.,,APAC
Actual,6/16/2022,India,"It only affected one city, county, or village","Palwal, Haryana",Shutdown,Mobile,Full network,State government,"Government of Haryana, Department of Home Affairs",Protests,,Other,https://homeharyana.gov.in/pdfs/Orders/Suspension%20of%20Telecom%20Services.pdf,Ended,6/17/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://homeharyana.gov.in/pdfs/Orders/Suspension%20of%20Telecom%20Services.pdf,,No,No,No,No,No,,Yes,No,India: BSNL,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet and SMS services were suspended in Palwal, Haryana from 16:00 on Jun. 16 to 16:00 on Jun. 17.",,APAC
Actual,6/16/2022,India,"It only affected one city, county, or village","Ballabgarh area, Faridabad, Haryana",Shutdown,Mobile,Full network,State government,"Government of Haryana, Department of Home Affairs",Protests,,Other,https://homeharyana.gov.in/pdfs/Orders/Suspension%20of%20Telecom%20Services.pdf,Ended,6/17/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://homeharyana.gov.in/pdfs/Orders/Suspension%20of%20Telecom%20Services.pdf,,No,No,No,No,No,,Yes,No,India: BSNL,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet and SMS services were suspended in the Ballabgarh area, Faridabad, Haryana from 22:00 on Jun. 16 to 22:00 on Jun. 17.",,APAC
Actual,6/17/2022,India,"It affected more than one city in the same state, province, or region",17 Districts in Bihar,Shutdown,"Broadband, Mobile","Full network, Service-based",State government,"Government of Bihar, Home Department",Protests,Ongoing violent protests against the Agnipath recruitment scheme propmted the Bihar government to cut off internet access,CSO KIO partners,"https://www.hindustantimes.com/cities/patna-news/agnipath-protests-internet-suspended-in-12-bihar-districts-till-june-19-101655474597679.html, https://www.republicworld.com/india-news/general-news/bihar-internet-services-suspended-in-17-districts-till-june-20-over-agnipath-violence-articleshow.html",Ended,6/20/2022,4,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,https://twitter.com/ANI/status/1537793854916546561/photo/1,,Yes,Yes,Yes,Yes,Yes,"QQ, WeChat, Qzone, Tumblr, Google+, Baidu, Skype, Viber, Line, Snapchat, Pinterest, Reddit, Snaptish, YouTube, Vinc, Xanga, Buaanet, Flickr",Yes,No,,Unknown,,,No,Yes,Unknown,,,No,,"Internet and SMS services were suspended in over a dozen districts in Bihar from 14:00 on Jun. 17 to Jun. 19, and then extended until Jun. 20.",,APAC
Actual,6/17/2022,India,"It only affected one city, county, or village","Mahendergarh, Haryana",Shutdown,Mobile,Full network,State government,"Government of Haryana, Department of Home Affairs",Protests,Violent protests against the Agnipath Scheme of military recruitment prompted the Haryana government to cutoff internet access and impose a curfew,CSO KIO partners,https://www.livemint.com/news/india/haryana-govt-suspends-mobile-internet-sms-services-as-agnipath-protests-turn-violent-11655466247942.html,Ended,6/18/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,"""In order to stop the disinformation in rumours through various social media platforms such as WhatsApp, Facebook, Twitter, etc on mobile phones and SMS for facilitations and mobilisation of mobs of agitators and demonstrators who can cause serious loss of life and damage to public and private properties by indulging in arson or vandalism and other types of violent activities."" ",Yes,Yes,Government order,https://twitter.com/ANI/status/1537761937014292480/photo/1,,No,No,No,No,No,,Yes,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet and SMS services were suspended in the Mahendergarh district of Haryana from 16:30 on Jun. 17 to 16:30 on Jun. 18.,,APAC
Actual,6/17/2022,India,"It affected more than one city in the same state, province, or region","Palwal and the Ballabgarh area of Faridabad, Haryana",Shutdown,Mobile,Full network,State government,"Government of Haryana, Department of Home Affairs",Protests,,Other,https://homeharyana.gov.in/pdfs/Orders/Suspension%20of%20Telecom%20Services.pdf,Ended,6/18/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://homeharyana.gov.in/pdfs/Orders/Suspension%20of%20Telecom%20Services.pdf,,No,No,No,No,No,,Yes,No,India: BSNL,Unknown,,,No,Yes,Unknown,,,No,,"From the same government order, mobile internet and SMS services were suspended in Palwal, Haryana from 20:00 on Jun. 17 to 20:00 on Jun. 18 and in the Ballabgarh area, Faridabad, Haryana from 22:00 on Jun. 17 to 22:00 on Jun. 18.",,APAC
Actual,6/18/2022,India,"It only affected one city, county, or village","Beldanga, Rejinagar and Shaktipur areas, Murshidabad, West Bengal",Shutdown,Unknown,Full network,Law enforcement,,Protests,Escalating protests due to the controversy of the Prophet Muhammad comments prompted a shutdown,CSO KIO partners,https://www.outlookindia.com/national/internet-suspended-again-in-parts-of-west-bengal-s-murshidabad-news-203217,Ended,6/20/2022,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,http://home.wb.gov.in/notice/Temporary-suspension-of-Internet-in-Murshidabad-district-Beldanga-2-1655884544.pdf,"""We have decided to temporarily suspend internet connection in the three police station areas to check the spread of rumors. Internet will be restored on Monday morning,"" an official said.",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,The internet was suspended in multiple areas of the Murshidabad district in West Bengal from 05:00 on Jun. 18 to 06:00 on Jun. 20.,,APAC
