start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,6/24/2021,Jordan,"It affected locations in more than one state, province, or region",,Shutdown,Mobile,Service-based,Executive government,Telecommunications Regulatory Commission (TRC),Exam cheating,"Shutdown during the ""Tawjihi"" examinations",News media article,https://en.royanews.tv/news/28968/2021-06-20,Ended,7/14/2021,21,School exams,Ordered to allegedly prevent exam cheating,Yes,Unknown,,https://twitter.com/JrtvMedia/status/1406908639856693250,,Yes,Unknown,Unknown,Unknown,Unknown,"Messenger, imo",No,No,,Unknown,,,No,No,No,,,Yes,,"Jordan's Telecommunications Regulatory Commission (TRC) ordered the shutdown of instant messaging applications in areas surrounding the realization of the Tawjihi examinations, held from June 24 until July 15, in a curfew-style shutdown.",https://www.accessnow.org/mena-internet-shutdowns-during-exams/,MENA
Actual,6/25/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Mobile Internet was shutdown in Shopian district amidst an encounter that took place in the region,CSO KIO partners,http://jkhome.nic.in/pdf/27-TSTSof2021.pdf,Ended,6/26/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/27-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,6/29/2021,India,"It only affected one city, county, or village","Budgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,,Other,http://jkhome.nic.in/pdf/28-TSTSof2021.pdf,Ended,6/30/2021,2,National security/ Counter-terrorism,Encounter with security forces,Yes,Yes,Government order,http://jkhome.nic.in/pdf/28-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,6/29/2021,Eswatini,"It affected locations in more than one state, province, or region",Eswatini/Eswatini,Shutdown,"Broadband, Mobile",Full network,Executive government,Prime Minister of Eswatini,Protests,"Authorities shut down the internet on June 29, in response to large-scale pro-democracy protests. ",CSO KIO partners,https://www.zimbabwevoice.com/2021/06/29/eswatini-shuts-down-internet-introduces-curfew-to-protect-people-from-pandemic/,Ended,7/3/2021,5,Public safety/ Quell unrest / Restore public order,,Yes,Unknown,Statement ,https://www.accessnow.org/eswatini-government-statement,,No,No,No,No,No,,Unknown,Unknown,"Eswatini: MTN, Eswatini: Swazi Mobile, Eswatini: Eswatini Post and Telecommunications",Unknown,,,No,Unknown,Unknown,,,Unknown,,,https://www.accessnow.org/keepiton-eswatini-protests/,Africa
Actual,6/30/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/29-TSTSof2021.pdf,Ended,6/30/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/29-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,7/1/2021,India,"It affected more than one city in the same state, province, or region","Pulwama and Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Mobile Internet was shutdown in Shopian district amidst an encounter that took place in the region,CSO KIO partners,http://jkhome.nic.in/pdf/30-TSTSof2021.pdf,Ended,7/3/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/30-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,7/7/2021,India,"It affected more than one city in the same state, province, or region","Pulwama and Awantipora, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Deadly encounter with security forces,Other,http://jkhome.nic.in/pdf/32-TSTSof2021.pdf,Ended,7/8/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/32-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,"Amidst an encounter with the security forces, the Internet was suspended in Pulwama District in Kashmir.",,APAC
Actual,7/7/2021,India,Not sure,A bunch of cell towers in Kashmir Valley,Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Visits by government officials,A bunch of cell towers were ordered shutdown in the preparation for the visit of Delimitation Commission to Pahalgam,Other,http://jkhome.nic.in/pdf/31-TSTSof2021.pdf,Ended,7/8/2021,2,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/31-TSTSof2021.pdf,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,No,No,,,Unknown,,,,APAC
Actual,7/8/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/33-TSTSof2021.pdf,Ended,7/8/2021,1,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/33-TSTSof2021.pdf,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,7/9/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/34-TSTSof2021.pdf,Ended,7/9/2021,1,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/34-TSTSof2021.pdf,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,7/11/2021,India,"It only affected one city, county, or village","Baran, Rajasthan",Shutdown,"Broadband, Mobile",Full network,State government,"Kailash Chand Meena, Divisional Commissioner of Kota under Government of Rajasthan's Home Department",Communal violence,The murder of a youth to rising tensions in Rajasthans Baran district. Internet was shut down in the area. ,CSO KIO partners,https://www.republicworld.com/india-news/law-and-order/rajasthan-section-144-imposed-in-baran-following-youths-murder-internet-suspended.html,Ended,7/12/2021,2,Public safety/ Quell unrest / Restore public order,"Kailash Chand Meena, Divisional Commissioner of Kota under Government of Rajasthan's Home Department issued an order that read, ""In exercise of the powers conferred by rule 2(1) of the Temporary suspension of Telecom services (Public emergency or Public safety Rules 2017) in the Municipal Council area of Baran city, (2G/3G/4G Data, Internet services, Bulk SMS/ MMS/ Whatsapp, Facebook, Twitter and other social media by Internet services providers (except voice call of land line and mobile phone) on 2G/3G/4G data will be temporarily suspended for 24 hours from 3.00 AM on 11.7.2021 to 3.00 AM on 12.7.2021.""",Yes,Yes,Government order - Section 144,https://www.republicworld.com/india-news/law-and-order/rajasthan-section-144-imposed-in-baran-following-youths-murder-internet-suspended.html,"Kailash Chand Meena, Divisional Commissioner of Kota under Government of Rajasthan's Home Department issued an order that read, ""In exercise of the powers conferred by rule 2(1) of the Temporary suspension of Telecom services (Public emergency or Public safety Rules 2017) in the Municipal Council area of Baran city, (2G/3G/4G Data, Internet services, Bulk SMS/ MMS/ Whatsapp, Facebook, Twitter and other social media by Internet services providers (except voice call of land line and mobile phone) on 2G/3G/4G data will be temporarily suspended for 24 hours from 3.00 AM on 11.7.2021 to 3.00 AM on 12.7.2021.""",No,No,No,No,No,,Yes,No,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Estimated,7/11/2021,Cuba,"It affected locations in more than one state, province, or region",Most of the country,Shutdown,"Broadband, Mobile","Full network, Service-based",Executive government,"ETECSA, the state-owned internet provider",Protests,"Cubans flooded the streets demanding access to food, water, medicine and vaccines, and the government responded by blocking access to internet and to popular social media platforms",CSO KIO partners,https://www.accessnow.org/patria-y-vida-cuba/; https://twitter.com/DougMadory/status/1414327987525275659; https://twitter.com/OpenObservatory/status/1414622433156476930,Ended,7/15/2021,5,Other,https://cooperativa.cl/noticias/mundo/cuba/cuba-tacho-protestas-de-disturbios-y-atribuyo-el-apagon-de-internet/2021-07-14/012430.html,Yes,No,No,https://cooperativa.cl/noticias/mundo/cuba/cuba-tacho-protestas-de-disturbios-y-atribuyo-el-apagon-de-internet/2021-07-14/012430.html,"The Minister of Foreign Affairs declared: ""for days there has been a lack of electricity, which also affects the functioning of the networks, nodes, servers and telecommunications""",Yes,No,Yes,Yes,Yes,,No,No,Cuba: ETECSA,Yes,https://www.elnuevoherald.com/noticias/america-latina/cuba-es/article253434169.html,,No,Yes,Yes,,,No,,,https://www.accessnow.org/patria-y-vida-cuba/,LAC
Actual,7/14/2021,India,"It only affected one city, county, or village","Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Amidst an encounter with the security forces, the Internet was suspended in Pulwama District in Kashmir. ",CSO KIO partners,https://www.ndtv.com/india-news/internet-snapped-curfew-in-jammu-and-kashmirs-pulwama-after-3-lashkar-terrorists-killed-in-encounter-2486249,Ended,7/14/2021,1,National security/ Counter-terrorism,Encounter with security forces,Yes,Yes,Government order,http://jkhome.nic.in/pdf/35-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,7/18/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Two militants were killed in a late-night operation in south Kashmirs Shopian. Internet was suspended due to this.,CSO KIO partners,https://www.thehindu.com/news/national/other-states/two-militants-killed-in-shopian-encounter/article35400125.ece,Ended,7/19/2021,2,National security/ Counter-terrorism,Encounter with security forces,Yes,Yes,Government order,http://jkhome.nic.in/pdf/36-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Estimated,7/18/2021,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Khuzestan,Shutdown,Mobile,Full network,Unknown,,Protests,series of short and localized internet shutdowns in the province of Khuzestan. Mobile data on Iran cell and MTI on and off in areas where there are protests or where provincial officials considered the area as a security zone. ,CSO KIO partners,,Ended,7/24/2021,7,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell",,,,No,Unknown,Unknown,,,No,,,,MENA
Actual,7/20/2021,India,"It only affected one city, county, or village","Jhalawar, Rajasthan",Shutdown,"Broadband, Mobile",Full network,State government,Kota divisional comissioneer,Communal violence,Internet was suspended in parts of Jhalawar district in Rajasthan because of rising communal tensions,CSO KIO partners,https://www.timesnownews.com/india/article/rajasthan-communal-tensions-in-areas-of-jhalawar-district-internet-services-suspended-for-24-hours/787785,Ended,7/21/2021,2,Public safety/ Quell unrest / Restore public order,,Yes,Unknown,,,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,Religious minorities,,Unknown,,Internet was suspended in parts of Jhalawar district in Rajasthan because of rising communal tensions,,APAC
Actual,7/22/2021,India,"It only affected one city, county, or village","Sopore, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Mobile internet services have been suspended in Sopore in Baramulla district amidst in an encounter.,CSO KIO partners,https://www.thehindu.com/news/national/other-states/encounter-breaks-out-in-jks-sopore-police/article35480394.ece; https://jkadworld.com/jammu-kashmir-news/sopore-encounter-mobile-internet-suspended-exchange-of-fire-going-on/,Ended,7/24/2021,3,National security/ Counter-terrorism,Encounter with security forces,Yes,Yes,Government order,http://jkhome.nic.in/pdf/37-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,7/25/2021,Iraq,"It affected locations in more than one state, province, or region",Kurdistan,Shutdown,"Broadband, Mobile",Full network,Executive government,,Exam cheating,"The Kurdistan Region #العراق decides to cut off the internet for the citizens of the region for a period of about 4 hours, starting from Sunday 25 July from 6:30 in the morning until 10:30 in the morning local time, coinciding with the start of the final exams under the pretext of preventing cheating in exams",CSO KIO partners,https://twitter.com/INSMnetwork/status/1419042264668536834,Ended,7/25/2021,1,School exams,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,,,,No,No,No,,,Unknown,,,,MENA
Actual,7/31/2021,India,"It only affected one city, county, or village","Bandipora, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Protests,J&K Govt. suspends internet services in Bandipora #Kashmir amid protests against the death of a 50-year-old man inside an Indian Army camp.,CSO KIO partners,https://twitter.com/DigitalRightsKS/status/1421428508115431429,Ended,7/31/2021,1,Public safety/ Quell unrest / Restore public order,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Unknown,Unknown,,,No,,,,APAC
Actual,8/1/2021,India,"It affected more than one city in the same state, province, or region","Anjaw, Changlang, Dibang Valley, East Kameng, East Siang, Kra Daadi, Kurung Kumey, Lohit, Longding, Lower Dibang Valley, Lower Siang, Lower Subansiri, Namsai, Papum Pare, Siang, Tawang, Tirap, Upper Siang, Upper Subansiri, West Kameng, West Siang, in Arunachal Pradesh",Shutdown,Mobile,Full network,State government,,Exam cheating,"As a measure to prevent cheating in examinations, all mobile internet services were suspended from 9:30 am to 1 pm on 1 August in some townships.",CSO KIO partners,https://arunachaltimes.in/index.php/2021/07/31/apssb-set-to-conduct-cgl-exam-on-1-aug-2/,Ended,8/1/2021,1,School exams,,Yes,Unknown,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,No,No,,,Yes,,,,APAC
Actual,8/1/2021,Syrian Arab Republic,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Full network,Executive government,Minister of Education,Exam cheating,"Curfew style internet outages due to the second round of High School Examination.   At this point the outages occurred on August 1, August 3, and August 5 between 5:00 UTC+3 and 08:30 UTC+3.",CSO KIO partners,https://twitter.com/alisibai/status/1423209145583407104,Ended,8/5/2021,5,School exams,,Yes,Unknown,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,No,No,,,Yes,,,,MENA
Actual,8/7/2021,India,"It only affected one city, county, or village","Mochawa, Budgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/38-TSTSof2021.pdf,Ended,8/7/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/38-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,8/12/2021,Zambia,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Elections,"Just like many governments in Africa, authorities in Zambia intentionally blocked access to social media platforms — including WhatsApp, Twitter, Instagram, and Facebook — during the country’s presidential election on August 12. The shutdown severely undermined people’s ability to communicate and receive information through the course of the election, while also impacting their lives, work, education, and relationships. ",CSO KIO partners,,Ended,8/12/2021,1,Unknown,,Unknown,,,,,Yes,Yes,Yes,Yes,Unknown,,Unknown,Unknown,"Zambia: Airtel (Bharti Airtel), Zambia: MTN, Zambia: Vodafone (Afrimax), Zambia: Zamtel",Unknown,,,Yes,Unknown,Unknown,,,Unknown,,,https://www.accessnow.org/shutdown-in-zambia-on-election-day-how-it-affected-peoples-lives-and-wellbeing/,Africa
Actual,8/15/2021,India,"It affected more than one city in the same state, province, or region","East Khasi Hills, West Khasi Hills, South West Khasi Hills and Ri-Bhoi districts, Meghalaya",Shutdown,Mobile,Full network,State government,Government of Meghalaya,Communal violence,"Mobile internet services have been suspended for 48 hours in East Khasi Hills, West Khasi Hills, South West Khasi Hills and Ri-Bhoi because of “incidents of vandalism and arson”",CSO KIO partners,https://www.livemint.com/news/india/meghalaya-curfew-imposed-in-shillong-mobile-internet-banned-in-4-districts-after-arson-incidents-11629037788370.html,Ended,8/17/2021,3,Public safety/ Quell unrest / Restore public order,"""Home secretary CD Diengdog said that stray incidents of vandalism and arson were seen that could disturb public peace and tranquillity, and cause a threat to public safety.""",Yes,Unknown,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Unknown,,,Unknown,,"Mobile internet services have been suspended for 48 hours in East Khasi Hills, West Khasi Hills, South West Khasi Hills and Ri-Bhoi because of “incidents of vandalism and arson”",,APAC
Actual,8/20/2021,Myanmar,"It affected locations in more than one state, province, or region","Kachin's Hpakant, Sagaing",Shutdown,"Broadband, Mobile",Full network,Military,,Conflict,,CSO KIO partners,https://www.irrawaddy.com/news/burma/myanmar-junta-cuts-internet-access-in-hpakant.html,Ended,9/28/2021,40,Unknown,,No,,,,,No,No,No,No,No,,Yes,Yes,,,,"Telecom operators said that they did not know why internet services were blocked or when they would resume, according to locals.",No,Unknown,Unknown,,,Unknown,,"Myanmar’s military regime has cut off internet access in Hpakant, Kachin State since Friday, August 20, 2021.

Mobile internet services were blocked around 8.30pm on Friday, followed by a shutdown of wifi internet hours later, said residents. ",,APAC
Actual,8/21/2021,Indonesia,"It affected locations in more than one state, province, or region","Jayapura, the capital of Papua province, and Manokwari, the capital of West Papua province, and also some rural towns, including Deiyai, where some civilians were reported to have been killed during a clash between security forces and protesters",Shutdown,"Broadband, Mobile",Full network,Executive government,Communications Ministry,Protests,The shutdown was imposed following civil unrest in the country’s easternmost region of West Papua,News media article,https://www.aljazeera.com/news/2019/9/5/indonesia-restores-internet-access-in-parts-of-west-papua,Ended,9/5/2021,16,Public safety/ Quell unrest / Restore public order,"The decision was taken because the security situation in those areas had “normalised” while “the spread of hoax information, lies, expressions of hatred, provocations related to Papuan issues, had begun to decline,” it said in a statement.",Yes,Unknown,,,,No,No,No,No,No,,Yes,Yes,"Indonesia: Indosat Ooredoo, Indonesia: Net1 (Sampoerna Telekomunikasi Indonesia)",Unknown,,,No,Unknown,Unknown,,,Unknown,,,,APAC
Actual,8/24/2021,India,"It only affected one city, county, or village","Sopore, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/39-TSTSof2021.pdf,Ended,8/25/2021,2,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/39-TSTSof2021.pdf,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,8/25/2021,Indonesia,"It affected locations in more than one state, province, or region",Jayapura,Shutdown,"Broadband, Mobile",Full network,Unknown,,Information control,"Four-hour long internet shutdown took place in Jayapura at the time of the trial of activist Victor Yeimo, spokesman for the pro-independence West Papua National Committee (KNPB), charged with treason and incitement",CSO KIO partners,https://en.jubi.co.id/internet-blackout-jayapura-around-victor-yeimos-trial/,Ended,8/25/2021,1,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,Indonesia: Indosat Ooredoo,Unknown,,,No,No,Unknown,,,No,,,,APAC
Actual,8/29/2021,South Sudan,"It affected locations in more than one state, province, or region",Entire South Sudan,Shutdown,Mobile,Service-based,Unknown,,Protests,"​​People in South Sudan confirmed they started noticing internet disruption yesterday (August 29 ) at 8PM CAT on all mobile telecoms. Activists in the country say the disruption is connected to planned protests that were supposed to happen the following day. The shutdown affected social media platforms including Twitter, Facebook and WhatsApp on all three ISPs operating in the country (Zain, MTN and Digital).  ",CSO KIO partners,https://radiotamazuj.org/en/news/article/south-sudan-internet-cut-ahead-of-planned-protests,Ended,8/30/2021,2,Technical problems/ Infrastructure failure,"Information Minister Michael Makuei was quoted by Eye Radio on Aug 30 as saying the internet going off has nothing to do with the planned anti-government demonstrations. “We have a technical problem that the engineers are working on; it has nothing to do with what is happening,” Makuei said. https://radiotamazuj.org/en/news/article/south-sudan-internet-cut-ahead-of-planned-protests",Yes,No,,,"Information Minister Michael Makuei was quoted by Eye Radio on Aug 30 as saying the internet going off has nothing to do with the planned anti-government demonstrations. “We have a technical problem that the engineers are working on; it has nothing to do with what is happening,” Makuei said. https://radiotamazuj.org/en/news/article/south-sudan-internet-cut-ahead-of-planned-protests",Yes,Yes,Yes,Unknown,Unknown,,Unknown,Unknown,"Sudan: Sudani (Sudatel), Sudan: Zain, Eswatini: MTN",,,,No,Unknown,Unknown,,,No,,,,Africa
Actual,9/1/2021,India,"It affected more than one city in the same state, province, or region","Kashmir Valley - Anantnag, Badgam, Bandipore, Baramula, Ganderbal, Kupwara, Pulwama, Srinagar, in Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Internet shut down and Indian troops deployed after death of Kashmir separatist leader,News media article,https://edition.cnn.com/2021/09/02/india/india-srinagar-kashmir-geelani-death-intl-hnk/index.html; ,Ended,9/2/2021,2,Precautionary measure,Police chief Vijay Kumar told Reuters the internet was shut down as down as a precautionary measure and restrictions imposed in the Kashmir valley.,Yes,Yes,Government order,http://jkhome.nic.in/pdf/40(TSTS)of2021.pdf; ,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,Unknown,Unknown,Religious minorities,,Unknown,,Internet shut down and Indian troops deployed after death of Kashmir separatist leader. Police chief Vijay Kumar told Reuters the internet was shut down as down as a precautionary measure and restrictions imposed in the Kashmir valley.,,APAC
Actual,9/2/2021,India,"It affected more than one city in the same state, province, or region","Kashmir Valley - Anantnag, Badgam, Bandipore, Baramula, Ganderbal, Kupwara, Pulwama, Srinagar, in Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Internet shut down and Indian troops deployed after death of Kashmir separatist leader,Other,http://jkhome.nic.in/pdf/41(TSTS)of2021.pdf,Ended,9/6/2021,5,Precautionary measure,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/41(TSTS)of2021.pdf,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,Unknown,Unknown,,,Unknown,,,,APAC
Actual,9/2/2021,Nigeria,"It affected more than one city in the same state, province, or region",Zamfara,Shutdown,Mobile,Full network,Executive government,Nigerian Communications Commission,Other,"A letter seen by AFP from the governor's office to Nigeria's ministry of communication dated Friday, stated that Zamfara requested a ""temporary shutdown of mobile networks"".  ""One of the biggest hurdles to combating banditry is the issue of informers who use mobile networks to communicate with bandits about the movement of troops,"" it said.",News media article,https://www.news24.com/fin24/international/nigeria-cuts-cellphone-network-in-tense-northern-state-20210905,Ended,9/22/2021,21,Other,"""One of the biggest hurdles to combating banditry is the issue of informers who use mobile networks to communicate with bandits about the movement of troops"" ",Yes,Unknown,,,"On Friday, the Nigerian Communications Commission said ""the pervading security situation in Zamfara state, has necessitated an immediate shutdown of all telecommunications services... for two weeks.""

""This is to enable relevant security agencies (to) carry out required activities towards addressing the security challenge in the state,"" the regulator wrote in a letter addressed to a telecom operator and seen by AFP.",No,No,No,No,No,,Yes,Yes,"Nigeria: Airtel (Bharti Airtel), Nigeria: MTN",Unknown,,,No,Unknown,Unknown,,,Unknown,,,,Africa
Actual,9/3/2021,India,"It affected more than one city in the same state, province, or region",Kashmir Valley,Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Internet shut down and Indian troops deployed after death of Kashmir separatist leader,Other,http://jkhome.nic.in/pdf/42(TSTS)of2021.pdf,Ended,9/6/2021,4,Precautionary measure,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/42(TSTS)of2021.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,Unknown,,,,APAC
Actual,9/3/2021,Afghanistan,"It affected more than one city in the same state, province, or region",Panjshir,Shutdown,"Broadband, Mobile",Full network,Executive government,The Islamic Emirate of Afghanistan (the Taliban),Conflict,The Taliban cut off all communications and supplies to the valley of #Panjshir. Not a single journalist is allowed to visit the valley and report on the situation,CSO KIO partners,,Ended,9/7/2021,5,Unknown,,Unknown,,,,,No,No,No,No,No,,Yes,Yes,"Afghanistan: Afghan Wireless (TSI), Afghanistan: Etisalat, Afghanistan: MTN",Unknown,,,No,Unknown,Yes,,,No,,,,APAC
Actual,9/7/2021,India,"It affected more than one city in the same state, province, or region","Jind, Karnal, Kurukshetra, Kaithal, Panipat, in Haryana",Shutdown,Mobile,"Full network, Service-based",State government,Government of Haryana,Protests,"Internet services suspended in 5 districts Karnal, Kaithal, Jind, Kurukshetra and Panipat to maintain law and order situation in the State owning to Farmers protests from 12 Midnight on 07.09.2021 for 24 hours.",CSO KIO partners,https://sflc.in/letter-haryana-government-reconsider-suspension-internet-5-districts,Ended,9/7/2021,1,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,https://sflc.in/sites/default/files/inline-images/Haryana%20order.jpeg,,Yes,Yes,Yes,Yes,No,,Yes,No,,No,,,No,Unknown,Unknown,,,Unknown,,,,APAC
Actual,9/14/2021,Myanmar,"It affected locations in more than one state, province, or region","Sagaing’s Pale, Yinmarbin, Kani, Budalin, Ayadaw,  Taze, and Ye-U townships, Mandalay’s Mogyoke and Myingyan townships, and Magway's Taungdwingyi townships",Shutdown,"Broadband, Mobile",Full network,Military,,Conflict,Mobile internet and some types of Wi-Fi have been down in several townships.,CSO KIO partners,https://www.myanmar-now.org/en/news/internet-blackout-hits-parts-of-sagaing-and-mandalay-regions; https://www.rfa.org/english/news/myanmar/internet-09162021205144.html,Ended,9/28/2021,15,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Myanmar: Telenor, Ooredoo, MPT",Unknown,,,No,Yes,Yes,,,Unknown,,,,APAC
Actual,9/20/2021,India,"It only affected one city, county, or village","Baramulla, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,,Other,http://jkhome.nic.in/pdf/43(TSTS)of2021.pdf,Ended,9/21/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/43(TSTS)of2021.pdf,,No,No,No,No,No,,No,No,,No,,,No,Unknown,Unknown,,,Unknown,,,,APAC
Actual,9/20/2021,Ethiopia,"It affected locations in more than one state, province, or region",Amhara,Shutdown,"Broadband, Mobile",Full network,Non-government,,Conflict,"Part of Amhara, there is a communication blackout. That includes phone, sms and internet. Those areas are the one where TPLF controlled. The communication blackout in Amhara Region covers the whole Northern Wollo that are under TPLF control",CSO KIO partners,,Ended,10/7/2021,18,Unknown,,Unknown,,,,,No,No,No,No,No,,Yes,Yes,Ethiopia: Ethio Telecom,Unknown,,,No,Unknown,Unknown,,,No,,,,Africa
Actual,9/22/2021,Yemen,"It affected more than one city in the same state, province, or region",Ma'rib,Shutdown,Broadband,Full network,Non-government,Houthi militia,Conflict,,CSO KIO partners,https://www.almashhad-alyemeni.com/215729,Ended,9/23/2021,2,Unknown,,Unknown,,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,,,MENA
