start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,6/23/2020,India,"It only affected one city, county, or village","Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/74(TSTS)of2020.pdf,Ended,6/23/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 74(TSTS) of 2020.,http://jkhome.nic.in/74(TSTS)of2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds and disturb the law and order situation, during and subsequent to the encounter, in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Pulwama district after two militants were killed in an encounter in Bundzoo area.,,APAC
Actual,6/25/2020,India,"It only affected one city, county, or village","Baramula, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,Security forces operations,Other,Prevent a law and order situation during and after security forces operation.,News media article,https://www.thepublish.in/two-militants-killed-in-sopore-mobile-internet-suspended; http://jkhome.nic.in/75(TSTS)of2020.pdf,Ended,6/26/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Unknown,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 75(TSTS) of 2020.,http://jkhome.nic.in/75(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,The internet has been suspended in North Kashmir's Sopore after two militants were killed in a security forces operation.,,APAC
Actual,6/25/2020,India,"It only affected one city, county, or village",Pulwama,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://thekashmirpress.com/2020/06/26/two-militant-killed-as-tral-gunfight-enters-second-day-internet-suspended/; http://www.thenewsnow.co.in/newsdet.aspx?q=110720; http://jkhome.nic.in/76(TSTS)of2020.pdf,Ended,6/26/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 76(TSTS) of 2020.,http://jkhome.nic.in/76(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was shutdown and two militants were killed by security forces in an encounter which ensued on Thursday evening during a Cordon and Search Operation (CASO) in the south Kashmir district of Pulwama. ,,APAC
Actual,6/29/2020,India,"It only affected one city, county, or village","Anantnag, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,News media article,http://thekashmiriyat.co.uk/encounter-breaks-out-in-anantnag-internet-suspended/; http://www.uniindia.com/encounter-ensues-in-anantnag-mobile-internet-suspended/north/news/2059269.html; http://jkhome.nic.in/77(TSTS)of2020.pdf ,Ended,6/29/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 77(TSTS) of 2020.,http://jkhome.nic.in/77(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in Anantnag district after three militants were killed in Kholchoharar Runipora area.,,APAC
Actual,6/29/2020,India,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,Ministry of Electronics and Information Technology,Conflict,Clash between Indian and Chinese troops in a disputed region led to the ban of TikTok and 58 other Chinese created apps in India,CSO KIO partners,https://www.nytimes.com/2020/06/29/world/asia/tik-tok-banned-india-china.html; https://explorer.ooni.org/chart/mat?probe_cc=IN&since=2020-03-29&until=2021-03-30&time_grain=day&axis_x=measurement_start_day&test_name=web_connectivity&domain=www.tiktok.com; https://explorer.ooni.org/chart/mat?probe_cc=IN&since=2023-03-29&until=2024-03-30&time_grain=day&axis_x=measurement_start_day&test_name=web_connectivity&domain=www.tiktok.com,Ongoing,,,National security/ Counter-terrorism,,Yes,No,,https://www.bbc.com/news/technology-53225720,"They said the apps were ""prejudicial to the sovereignty and integrity of India, defence of India, security of state, and public order.""",No,No,No,No,No,"TikTok, WeChat, and 57 other Chinese-made apps",No,No,,Unknown,,,No,Yes,Unknown,,,No,,"TikTok, WeChat, and 57 other Chinese-made apps were banned in India beginning Jun. 29, 2020 with blocks remaining to this day following military clashes between Indian and Chinese troops in disputed territory.",,APAC
Actual,6/30/2020,Ethiopia,"It affected locations in more than one state, province, or region",National,Shutdown,"Broadband, Mobile",Full network,Executive government,,Political instability,The assassination of a prominent musician lead to protests and excessive use of force and communal violence ,CSO KIO partners,https://www.accessnow.org/back-in-the-dark-ethiopia-shuts-down-internet-once-again/,Ended,8/6/2020,38,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,No,,,,Yes,Yes,Yes,No,Yes,,No,No,Ethiopia: Ethio Telecom,Yes,,,No,Yes,Yes,,,No,,,,Africa
Actual,6/30/2020,India,"It only affected one city, county, or village","Anantnag district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Other,Security forces operation,Other,http://jkhome.nic.in/78(TSTS)of2020.pdf,Ended,6/30/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 78(TSTS) of 2020.,http://jkhome.nic.in/78(TSTS)of2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds and disturb the law and order situation, during and subsequent to the encounter, in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended in Anantnag district after two militants were killed in Waghama Bijbehara area.,,APAC
Actual,6/30/2020,India,"It only affected one city, county, or village","Police District Awantipora, Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,Other,http://jkhome.nic.in/79(TSTS)2020.pdf,Ended,7/1/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 79(TSTS) of 2020.,http://jkhome.nic.in/79(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Awantipora, Pulwama.",,APAC
Actual,7/1/2020,Jordan,"It affected locations in more than one state, province, or region",National ,Shutdown,"Broadband, Mobile",Service-based,Executive government,Ministry of Education and Telecommunications Authority,Exam cheating,,CSO KIO partners,https://smex.org/noexamshutdown-4-mena-countries-shut-down-the-internet-so-far-to-fight-cheating/; https://royanews.tv/news/218994,Ended,7/23/2020,23,School exams,,Yes,No,,https://royanews.tv/news/218994,,Yes,No,Yes,No,Yes,"IMO, Tango, Line, Viber ",No,No,,Unknown,,,No,No,No,,,No,,,,MENA
Actual,7/4/2020,India,"It only affected one city, county, or village","Kulgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,News media article,https://kashmirpatriot.com/2020/07/04/kulgam-gunfight-another-militant-killed-toll-02-internet-suspended-search-on/; http://jkhome.nic.in/80(TSTS)2020.pdf,Ended,7/4/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 80(TSTS) of 2020.,http://jkhome.nic.in/80(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile Internet was suspended in Kulgam after one militant was killed in a gunfight in Arreh Mohanpora area of south Kashmir’s Kulgam district.,,APAC
Actual,7/7/2020,India,"It only affected one city, county, or village","Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,http://www.uniindia.com/militant-soldier-killed-in-ongoing-encounter-in-pulwama-internet-suspended/north/news/2069026.html; https://www.theweek.in/news/india/2020/07/07/jk-soldier-militant-killed-in-pulwama-encounter.html; http://jkhome.nic.in/81(TSTS)2020.pdf,Ended,7/8/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 81(TSTS) of 2020.,http://jkhome.nic.in/81(TSTS)2020.pdf,"""Mobile internet services have been suspended for security reasons in the district."" http://www.uniindia.com/militant-soldier-killed-in-ongoing-encounter-in-pulwama-internet-suspended/north/news/2069026.html",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,An army trooper and a militant were killed and a policeman was injured in an encounter in Pulwana in Jammu and Kashmir during a security forces operation which also shut down the internet as a precautionary measure for security reasons.,,APAC
Actual,7/8/2020,India,"It affected more than one city in the same state, province, or region","Anantnag,Kulgam,Pulwama,Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Religious holiday/anniversary,"fourth death anniversary of militant commander Burhan Wani, who was killed in a gunfight in south Kashmir in 2016.",News media article,https://www.tribuneindia.com/news/j-k/kashmir-shuts-down-on-burhans-4th-death-anniversary-110467; http://jkhome.nic.in/84(TSTS)2020.pdf; http://jkhome.nic.in/83(TSTS)2020.pdf ,Ended,7/8/2020,1,Precautionary measure,"Prevent a law and order situation given spread of material online due to the death anniversary of a ""terrorist"", Burhan Wani.",Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 84(TSTS) of 2020; 83(TSTS) of 2020.,http://jkhome.nic.in/84(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,Internet was suspended in parts of South Kashmir because of Burhan Wani's 4th  death anniversary.,,APAC
Actual,7/8/2020,Yemen,"It only affected one city, county, or village",Al-Jawf ,Shutdown,"Broadband, Mobile",Full network,Non-government,Houthi Militia (allegedly) ,Conflict,Conflict ,News media article,https://yementime.com/news9899.html,Ended,7/22/2020,15,Unknown,,Unknown,,,,,No,No,No,No,No,,No,No,"Yemen: MTN, Yemen: Sabafon, Yemen: Y, Yemen: Yemen Mobile",Unknown,,,No,Unknown,Unknown,,,No,,,,MENA
Actual,7/10/2020,Mali,"It only affected one city, county, or village",Bamako,"Shutdown, Throttle",Mobile,"Full network, Service-based",Unknown,,Protests,Protest asking for the resignation of the President,CSO KIO partners,https://www.lemonde.fr/afrique/article/2020/07/10/mali-escalade-de-violence-a-bamako-lors-de-la-manifestation-contre-le-president-au-moins-un-mort_6045888_3212.html; https://news.un.org/en/story/2021/07/1095142,Ended,7/15/2020,6,Unknown,,No,,,,,Yes,Yes,Yes,Yes,No,,No,No,"Mali: Malitel (Sotelma), Mali: Orange (Sonatel)",Unknown,,,No,Yes,Yes,,,No,,"Demonstrators are calling for  President Ibrahim Boubacar Keïta to resign. Since mid June, 2020, reports of social media restrictions started to emerge. The internet was partially and fully down during July 10. And the UN acknowledged that the social media was shut down for at least five days (https://news.un.org/en/story/2021/07/1095142).",,Africa
Actual,7/12/2020,India,"It only affected one city, county, or village","Baramula, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.timesnownews.com/india/article/jk-one-terrorist-gunned-down-by-security-forces-in-sopore-operation-still-underway/620264; http://www.thenorthlines.com/3-terrorists-killed-in-sopore-encounter/; http://jkhome.nic.in/85(TSTS)2020.pdf,Ended,7/13/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 85(TSTS) of 2020.,http://jkhome.nic.in/85(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Three militants were killed in a gunfight between government forces and militants in Rebban Village of North Kashmir’s Sopore town. Mobile internet services were suspended.,,APAC
Actual,7/13/2020,India,"It only affected one city, county, or village","Anantnag, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://timesofindia.indiatimes.com/india/jaish-duo-killed-civilian-injured-in-anantnag-encounter/articleshow/76947149.cms; http://jkhome.nic.in/86(TSTS)2020.pdf,Ended,7/13/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 86(TSTS) of 2020.,http://jkhome.nic.in/86(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended amidst a security forces operation in which two militants were killed and a civilian injured,,APAC
Actual,7/17/2020,India,"It only affected one city, county, or village","Kulgam District, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/87(TSTS)2020.pdf,Ended,7/17/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 87(TSTS) of 2020.,http://jkhome.nic.in/87(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Kulgam.,,APAC
Actual,7/18/2020,India,"It only affected one city, county, or village","Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,http://www.uniindia.com/shopwian-encounter-3-militants-killed-internet-suspended/north/news/2084458.html; http://jkhome.nic.in/88(TSTS)2020.pdf,Ended,7/19/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 88(TSTS) of 2020.,http://jkhome.nic.in/88(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet was suspended during a security forces operation in which 3 militants were killed in Shopian region of Kashmir,,APAC
Actual,7/22/2020,Yemen,"It affected locations in more than one state, province, or region","Amran Governorate, Saada, Sana'a and  Al-Jawf (15 districts)",Shutdown,"Broadband, Mobile",Full network,Unknown,Communications networks were bombed ,Conflict,Air bombing of communication towers ,News media article,http://www.ypagency.net/279308,Unknown,,-44033,Unknown,,Yes,Unknown,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,MENA
Actual,7/29/2020,Jordan,"It affected locations in more than one state, province, or region",,"Shutdown, Throttle","Broadband, Mobile","Full network, Service-based",Unknown,,Protests,,News media article,https://rsf.org/en/news/jordan-bans-coverage-teachers-protests,Unknown,,-44040,Unknown,,No,,,,,Yes,No,No,No,No,,No,No,,No,,,No,Yes,Yes,,Teachers' Union Board arrest and protest ,No,,Closure of the Country's Teachers Syndicate and mass arrest of of its leadership ,,MENA
Actual,8/4/2020,Chad,"It affected locations in more than one state, province, or region",National,Throttle,"Broadband, Mobile",Service-based,Executive government,,Communal violence,,News media article,https://www.rfi.fr/fr/afrique/20200729-tchad-les-coupures-dinternet-multiplient-depuis-une-semaine?fbclid=IwAR0PRC29WHSL1WKQSFw_UyMXWRHxGvUZdpiwf_sp7Dg5me48PCDUlv-VHTg; https://www.aljazeera.com/news/2020/8/4/chad-slows-down-internet-to-curb-hate-speech-on-social-media; ,Ended,8/18/2020,15,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Unknown,,,,No,No,Yes,No,No,,No,No,"Chad: Airtel (Bharti Airtel), Chad: Sotel, Chad: Tigo (Millicom)",No,,,No,No,No,,,No,,,,Africa
Actual,8/9/2020,Belarus,"It affected locations in more than one state, province, or region",National ,"Shutdown, Throttle","Broadband, Mobile","Full network, Service-based",Executive government,,Elections,Elections and protests ,News media article,https://netobservatory.by/belarus-shutdown-2020-en/,Ended,12/7/2020,121,National security/ Counter-terrorism,,Unknown,,,,,Yes,Yes,Yes,Yes,Yes,"Youtube, Viber ",Unknown,Unknown,,Yes,,,Yes,Yes,Yes,,,No,,,,EECA
Actual,8/15/2020,India,"It affected more than one city in the same state, province, or region","Anantnag,Badgam,Bandipore,Baramula,Doda,Ganderbal,Jammu,Kargil,Kathua,Kishtwar,Kulgam,Kupwara,Leh (ladakh),Poonch,Pulwama,Rajouri,Ramban,Reasi,Samba,Shupiyan,Srinagar,Udhampur, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Religious holiday/anniversary,Independence Day,News media article,https://www.deccanherald.com/national/north-and-central/mobile-internet-services-snapped-in-kashmir-as-independence-day-precautionary-measure-873564.html; https://www.ndtv.com/india-news/independence-day-2020-kashmir-mobile-internet-restored-after-usual-august-15-blackout-2280016,Ended,8/15/2020,1,Precautionary measure,"Mobile internet was snapped in the early hours of the morning as strict security arrangements were put in place for Independence Day celebrations across the Valley, a police official said.

https://www.ndtv.com/india-news/independence-day-2020-kashmir-mobile-internet-restored-after-usual-august-15-blackout-2280016",Yes,Yes,"Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent ""protests"", ""terrorist"" activities and a ""law and order situation"" during independence day. The order was later confirmed by the Principal Secretary of Government. Order - 90(TSTS) of 2020.",http://jkhome.nic.in/90(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,No,,,Unknown,,"Mobile internet services were shut down across the Kashmir Valley to prevent ""terrorist activities"", ""protests"" and a ""law and order"" situation during Independence day in Kashmir.",,APAC
Actual,8/17/2020,India,"It only affected one city, county, or village","Kreeri/Pattan in Baramulla District, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/92(TSTS)of2020.pdf,Ended,8/18/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 92(TSTS) of 2020.,http://jkhome.nic.in/92(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,No,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Baramulla.,,APAC
Actual,8/19/2020,India,"It only affected one city, county, or village","Molu Chitragam in the District of Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/93(TSTS)of2020.pdf,Ended,8/20/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 93(TSTS) of 2020.,http://jkhome.nic.in/93(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Shopian.,,APAC
Actual,8/19/2020,Yemen,"It only affected one city, county, or village","Zanzibar City, Abyan District ",Shutdown,Mobile,Full network,Non-government,Unknown groups vandalised telecom infrastructure in the city ,Unknown,Unknown groups vandalised telecom infrastructure in the city ,News media article,https://www.alayyam.info/news/8B59F8L0-XQCTHP-DE46,Unknown,,-44061,Unknown,,Yes,No,,,,No,No,No,No,No,,No,No,,No,,,No,No,No,,,No,,,,MENA
Actual,8/22/2020,India,"It only affected one city, county, or village","Check Salssoa Kreeri in Baramulla, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/94(TSTS)of2020.pdf,Ended,8/22/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 94(TSTS) of 2020.,http://jkhome.nic.in/94(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Baramulla.,,APAC
Actual,8/22/2020,Syrian Arab Republic,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Full network,Unknown,,Exam cheating,,CSO KIO partners,https://smex.org/noexamshutdown-4-mena-countries-shut-down-the-internet-so-far-to-fight-cheating/,Ended,8/31/2020,10,School exams,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,"Syria: MTN, Syria: Syriatel",Yes,https://www.facebook.com/syriantelecomcompany/posts/2748337932113197?_rdc=2&_rdr,,No,No,No,,,No,,The government shutdown the internet for 5 hours everyday during the exam season ,,MENA
Actual,8/28/2020,India,"It only affected one city, county, or village",Shopian,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/95(TSTS)of2020.pdf,Ended,8/29/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 95(TSTS) of 2020.,http://jkhome.nic.in/95(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Shopian.,,APAC
Actual,8/29/2020,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/96(TSTS)of2020.pdf,Ended,8/30/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 96(TSTS) of 2020.,http://jkhome.nic.in/96(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Pulwama.,,APAC
Actual,8/30/2020,India,"It only affected one city, county, or village","Srinigar District, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/97(TSTS)of2020.pdf,Ended,8/30/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 97(TSTS) of 2020.,http://jkhome.nic.in/97(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Srinagar.,,APAC
Actual,9/4/2020,India,"It only affected one city, county, or village",Pulwama,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/98(TSTS)of2020.pdf,Ended,9/5/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 98(TSTS) of 2020.,http://jkhome.nic.in/98(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Pulwama.,,APAC
Actual,9/12/2020,Algeria,"It affected locations in more than one state, province, or region",National ,"Shutdown, Throttle","Broadband, Mobile","Full network, Service-based",Executive government,,Exam cheating,,CSO KIO partners,"https://smex.org/noexamshutdown-4-mena-countries-shut-down-the-internet-so-far-to-fight-cheating/#:~:text=On%20a%20daily%20basis%2C%20the,a%20half%20hours%20each%20day.&text=In%20Algeria%2C%20the%20high%20school,September%2013%20to%20September%2017.; https://netblocks.org/reports/social-media-restricted-and-internet-cut-during-algeria-school-exams-xAGolxAz; ",Ended,9/17/2020,6,School exams,,Unknown,,,,,Yes,Yes,Yes,Yes,Yes,,No,No,"Algeria: Ooredoo (NMTC), Algeria: Mobilis (Algerie Telecom), Algeria: Djezzy",Unknown,,,No,No,No,,,No,,,https://www.accessnow.org/internet-shutdowns-in-algeria-and-sudan-damaging-practices-during-exceptional-circumstances/,MENA
Actual,9/13/2020,India,"It only affected one city, county, or village",District Pulwama,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/100(TSTS)of2020.pdf,Ended,9/14/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 100(TSTS) of 2020.,http://jkhome.nic.in/100(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Pulwama.,,APAC
Actual,9/13/2020,Sudan,"It affected locations in more than one state, province, or region",National,Shutdown,Mobile,Full network,Executive government,Ministry of Education ,Exam cheating,,CSO KIO partners,"https://smex.org/noexamshutdown-4-mena-countries-shut-down-the-internet-so-far-to-fight-cheating/#:~:text=On%20a%20daily%20basis%2C%20the,a%20half%20hours%20each%20day.&text=In%20Algeria%2C%20the%20high%20school,September%2013%20to%20September%2017.; ",Ended,9/24/2020,12,School exams,,Yes,Yes,A statement on a website ,https://suna-sd.net/ar/single?id=692068,,No,No,No,No,No,,No,No,"Sudan: MTN, Sudan: Sudani (Sudatel), Sudan: Zain",Yes,https://twitter.com/ga800l/status/1306155086058606592?s=20&t=0tQd8qb78bQKgVOyuKup0A,,No,No,No,,,Yes,,,https://www.accessnow.org/internet-shutdowns-in-algeria-and-sudan-damaging-practices-during-exceptional-circumstances/,MENA
